GeoName,LineCode,Description,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3
United States *,1,All industry total,12761337,12910022,13142873,13332316,13603933,13749806,13867469,14037228,14208569,14382363,14535003,14681501,14651039,14805611,14835187,14559543,14394547,14352850,14420312,14628021,14721350,14926098,15079917,15240843,15285828,15496189,15591850,15796460,16019758,16152257,16257151,16358863,16569591,16637926,16848748,17083137,17104555,17432909,17721657,17849912,18003399,18223577,18347425,18378803,18470156,18656207,18821359,19032580,19237435,19379232,19617288,19937963,20242215,20552653,20742723,20909853,21115309,21329877,21540325,21747394,21561139,19520114,21170252
United States *,2,  Private industries,11077821,11209861,11423916,11593875,11845005,11971058,12064197,12210187,12354121,12508492,12636755,12759813,12702863,12837044,12841282,12543767,12374702,12312699,12368508,12559608,12634533,12815284,12966135,13120398,13156505,13355664,13449405,13660514,13871069,14001217,14096121,14181665,14375168,14430451,14633690,14850060,14857127,15172202,15443019,15551208,15685440,15889157,15999270,16021567,16104559,16279050,16428938,16628169,16816766,16943758,17160152,17456301,17733131,18016210,18176429,18322961,18508889,18703833,18887214,19075070,18878959,16925474,18516614
United States *,83,  Government and government enterprises,1683519,1700161,1718958,1738442,1758930,1778749,1803273,1827041,1854450,1873873,1898249,1921687,1948177,1968570,1993905,2015776,2019848,2040150,2051803,2068412,2086819,2110815,2113781,2120443,2129323,2140526,2142447,2135947,2148689,2151041,2161028,2177200,2194425,2207474,2215057,2233077,2247429,2260708,2278639,2298704,2317958,2334419,2348157,2357235,2365597,2377156,2392420,2404411,2420669,2435474,2457135,2481657,2509084,2536443,2566291,2586892,2606420,2626044,2653111,2672324,2682180,2594639,2653638
Alabama,1,All industry total,153077.8,155409.9,156809.7,160315.8,161732.8,163926.5,165313.1,166419,167130.4,169652.4,171802.3,172470.3,172088.8,173859.5,174178.6,170582.1,168718.5,168375.9,169075.5,170344.1,171057.9,174016.2,178045.5,178760.9,178594.7,180756.7,182995.5,185372.6,185946.1,187360.7,186205.4,186703.3,191361.7,191087,193398.3,192819.1,190838.2,194511.1,196927.7,197873.7,197620.9,200190.9,201704,201274.1,201819.8,204301.2,204782.5,206915.3,208788.9,209318.9,210957.6,214517.5,217867.9,220377.9,221504.3,224372.7,225565.2,226927,229328.2,230750.1,229831.4,209852.3,228062.3
Alabama,2,  Private industries,128251,130351.6,131601.5,134687.2,136104.4,137600.3,139202.5,139222.9,139273.4,141384.6,143236.1,143381,143119.3,144586,144526.9,140540.1,138301,137303.2,137791.2,139278.7,139703.4,142490.4,146449.3,147425,146865.7,148785.7,150830.8,153205,153809.7,155507.2,154500.5,154587.6,159406.9,159022.6,161111.6,160378.4,158291.6,161696.9,163640.1,164313.5,164129.1,166390,167512.9,167175,167684.3,170008.2,170141.1,171782,173503.3,173807.9,175725,178594.3,181627.7,183873.5,184956.1,187273.4,188132.8,189010.4,190705.2,191919,190754.5,171848.6,189127.7
Alabama,83,  Government and government enterprises,24826.8,25058.3,25208.2,25628.6,25628.3,26326.2,26110.6,27196,27857,28267.8,28566.2,29089.3,28969.5,29273.5,29651.7,30042,30417.5,31072.7,31284.3,31065.4,31354.6,31525.8,31596.2,31335.9,31729,31971,32164.8,32167.6,32136.5,31853.5,31704.8,32115.7,31954.8,32064.4,32286.8,32440.7,32546.6,32814.2,33287.6,33560.2,33491.8,33800.9,34191.1,34099.1,34135.5,34293,34641.3,35133.3,35285.6,35511,35232.6,35923.2,36240.2,36504.4,36548.2,37099.3,37432.4,37916.6,38623,38831,39076.9,38003.7,38934.6
Alaska,1,All industry total,37393.9,38641.2,40259.9,42859.7,42664.7,44378.4,45039.4,45745.9,46468.8,48781.9,49648.2,51111.8,52447.8,55938.1,57386.3,53263.8,50559,49263.8,48626.8,50156.9,51607.4,52558.1,53506.4,54119.1,53936.8,56481.1,56527.7,58390.1,57909.3,58077.9,57734.9,57148.1,57277.7,56002.2,57194.9,56026.2,56172.5,56614,55991.2,54224.6,51408.5,51420.2,50413.2,49670.5,49040.8,49678.6,49823.1,50479.7,51335.8,51284.3,51831.4,52496.4,53536.9,54207.3,54662.3,54765.1,54137.6,54279.9,54449.9,54674.7,52864.4,45644.4,50412.9
Alaska,2,  Private industries,29941,31142.2,32756,35122,34939.9,36513.4,37073.9,37642.1,38322,40521.1,41375,42864.6,44061.6,47420.6,48757.2,44565.2,41610.9,40268.2,39518.6,41021.4,42358.7,43240.5,44141.1,44746.4,44366.4,46707.7,46646.9,48274.3,47736.3,47858.9,47363.5,46935,47204.2,46030.9,47047.4,45864.2,45861.8,46263.1,45645.4,43873.8,41105.3,41105.7,39998.1,39269.6,38456.4,39041.3,39293.6,39805.8,40693.9,40536,41029.9,41441.5,42372.3,42883.6,43201,43299.5,42544.2,42669.6,42835.1,43140.4,41332.4,34624.6,38780.5
Alaska,83,  Government and government enterprises,7452.9,7499,7503.9,7737.7,7724.9,7865,7965.5,8103.8,8146.8,8260.7,8273.1,8247.2,8386.2,8517.5,8629,8698.6,8948,8995.6,9108.2,9135.5,9248.6,9317.6,9365.3,9372.7,9570.4,9773.4,9880.9,10115.8,10173,10219,10371.4,10213.1,10073.5,9971.3,10147.5,10162,10310.7,10350.9,10345.8,10350.7,10303.2,10314.4,10415.1,10400.9,10584.4,10637.3,10529.4,10673.9,10641.9,10748.4,10801.5,11054.9,11164.6,11323.6,11461.3,11465.6,11593.4,11610.3,11614.9,11534.3,11532,11019.8,11632.3
Arizona,1,All industry total,219879.5,225374.3,232290.1,235386.5,242418.5,244980.6,250030.6,255187.1,257836.6,261285.7,265218.6,264640.1,262560.9,261723,259804.9,252961.6,246427.3,242454.2,240994.8,245182.1,243054.1,246779.2,249707.1,252960.7,253318,255908.6,258451.6,263846.4,265948.7,268280.3,268119.4,269924.2,272162,273209.5,275807.4,278851.2,280049.2,283146.8,287223.2,288986.3,293993.6,298042.6,299084.9,303338.7,305213.3,311371,316396.5,319245.2,324419.9,326751.9,332866,336548.6,344512.8,348608,352675.5,357076.8,361379.7,366904.9,373173,379018.8,377475.9,350140.9,378296.5
Arizona,2,  Private industries,191322.6,195743.2,201975.9,205145.4,211225.5,213901.4,217395.1,222934.3,225038.6,228030.6,230789.4,230088.3,226746.7,225980,224033.6,217433.6,211496.6,207881.2,206520.4,209372.9,207949.9,209958.9,212753.9,215872.4,216688.3,219266.6,221019.1,226513.5,228776.7,230483.9,230222.6,231869.7,233927.7,234612.1,237229.5,240068.1,241680.2,244525.9,248693.3,249885.6,254970.7,258212.3,260001.4,263008.5,265153.9,270841.1,275144.9,278275.8,282497.4,284716,289920.4,293499.5,301161.8,304748.9,308185.8,312260.3,316199,321163.9,326964.5,332329.1,330346.5,304291.6,331083.1
Arizona,83,  Government and government enterprises,28556.9,29631.1,30314.2,30241.1,31193,31079.1,32635.5,32252.8,32798,33255.1,34429.2,34551.8,35814.2,35743.1,35771.3,35528,34930.7,34573,34474.4,35809.1,35104.2,36820.3,36953.3,37088.3,36629.7,36642.1,37432.5,37332.9,37172.1,37796.4,37896.8,38054.5,38234.2,38597.4,38578,38783.1,38369,38620.9,38529.9,39100.7,39022.9,39830.3,39083.4,40330.2,40059.4,40529.9,41251.6,40969.4,41922.5,42035.9,42945.6,43049.1,43351,43859.1,44489.7,44816.5,45180.7,45740.9,46208.5,46689.7,47129.4,45849.3,47213.4
Arkansas,1,All industry total,87648.2,88484.4,89890.7,92549.3,92836,94824.6,95041.7,95104,94145.5,95605,96515.6,101701.5,97341.8,99798.2,100177.6,98739.8,98668.1,95185.3,96194.3,97886.9,97460.7,100516,102645.8,103260.5,103811,104662.4,105516.3,106441.5,107873.4,107912.8,107609,107480,112155.1,112076.3,113381.9,113445,114286.2,116038.3,116793.2,117489.3,116119.5,117385.4,118743.6,118688.7,118096.1,119121.6,119008.5,120541,121967.2,122411.9,122755.4,124779.4,125956.3,127670.5,128085,129333.4,129192.6,130471.2,131556.2,132596.4,131818,120812.4,130709.5
Arkansas,2,  Private industries,76031.1,76779.5,78074.8,80658.6,80495.7,82328.2,82508.8,82478.6,81441.7,82739.8,83433.1,88590.8,84016.7,86451.8,86696.2,85239.7,84924.4,81475.3,82152.1,83782.9,83201.8,86268.7,88096.5,88736.9,89005.9,90172.4,90752.6,91635.4,93124.2,92966.1,92735.2,92325,96981.8,96730,98034.9,97938.3,98814.7,100498.1,101347.1,101846.2,100448.9,101704.7,103166.8,103020.5,102277.1,103193.1,103190,104875.8,106128.8,106604.2,106551.8,108389.5,109586,111298.2,111404.6,112758.7,112479.3,113760.6,114654.5,115752.6,114853,104398.9,113887.7
Arkansas,83,  Government and government enterprises,11617,11704.8,11815.9,11890.7,12340.2,12496.4,12533,12625.4,12703.8,12865.2,13082.5,13110.7,13325.1,13346.4,13481.5,13500.1,13743.8,13710,14042.2,14104,14258.9,14247.3,14549.4,14523.7,14805.1,14490,14763.7,14806.1,14749.2,14946.7,14873.8,15155,15173.3,15346.3,15347,15506.7,15471.5,15540.3,15446.1,15643.2,15670.6,15680.7,15576.8,15668.2,15819,15928.5,15818.5,15665.2,15838.4,15807.7,16203.6,16390,16370.3,16372.3,16680.4,16574.7,16713.3,16710.6,16901.7,16843.8,16965,16413.6,16821.7
California,1,All industry total,1710394.1,1733114,1770072.6,1797014.8,1851822.8,1859552.1,1883409,1904621.4,1915714.5,1940309.5,1965888.9,1999370.9,1971420.5,2012175.2,2019429,1957726.6,1946950,1911750.8,1902362.4,1916021.3,1941913.3,1957562.4,1971285.9,2023285.8,2029341.7,2046914.7,2053814.8,2067275.9,2109756.2,2125623.5,2149522.7,2191456,2201484.7,2229158.6,2271836.2,2343563,2331240.9,2376150.4,2434524.7,2454394.8,2509478.7,2561022,2579679.4,2588392.9,2629923.1,2646649.3,2688163.1,2719666.7,2766033,2805689.6,2850168.9,2902262.3,2918947.6,2966250.1,2991611.8,3023522.6,3063191.2,3119173.7,3143837.3,3205000.1,3189702.6,2893053.9,3120386.1
California,2,  Private industries,1497780.1,1520130.7,1553551.7,1580407.1,1627871.1,1636357.2,1656272.9,1674373.9,1678811.7,1699366,1723054,1750754.8,1721081.6,1759292,1763027.7,1699666.5,1691705,1657354.7,1647059.1,1663728.7,1684539.1,1699284.9,1715765.8,1763790.6,1766625.2,1784336.3,1788399.1,1805662.5,1843719.8,1862145.7,1887818.3,1924395,1933158.4,1957450.7,1993303.3,2061321,2049000.4,2089958.3,2142195.7,2157210.4,2212078.4,2256239.7,2268180,2277748,2314306.5,2330996.9,2367993,2400265.3,2444656.5,2484237.8,2527204.5,2576144.2,2587863.6,2634524.2,2659110.9,2682625.4,2722607.5,2773872.1,2795006.7,2850396.5,2835258.7,2553341.6,2774611.3
California,83,  Government and government enterprises,212614,212983.3,216520.9,216607.8,223951.6,223194.8,227136.1,230247.6,236902.8,240943.5,242834.9,248616,250339,252883.2,256401.3,258060.1,255244.9,254396.2,255303.3,252292.6,257374.3,258277.5,255520.1,259495.1,262716.5,262578.5,265415.7,261613.4,266036.4,263477.8,261704.3,267061,268326.3,271707.9,278532.9,282242.1,282240.5,286192.2,292329,297184.4,297400.3,304782.2,311499.4,310644.8,315616.6,315652.4,320170.1,319401.4,321376.5,321451.8,322964.3,326118.1,331084.1,331725.9,332500.9,340897.2,340583.7,345301.6,348830.6,354603.6,354443.9,339712.4,345774.8
Colorado,1,All industry total,215960,218742,222965.7,223561.9,228594,228935.5,233250,234245.8,237969.5,243832.1,247971,254831.6,253046.4,258579.4,259272.9,252422.1,249982.9,245680.9,248141,250871.3,251657.1,252805.4,256233.3,261946.9,260738.6,263542.4,265140.9,267818.9,270426.9,272863.8,273625.2,277459.5,283685.8,285331.4,290319.1,294197.5,297794.1,303130.4,308415.2,313423.8,313637.6,317429.8,319625.3,321276.9,318990.4,324297,330718.6,337023.3,340381.2,343858,350706.6,357756.4,365422.4,371053.9,374189.9,379145.3,384026.7,390214.3,396839.6,400863.4,400041.2,365008.7,394271.4
Colorado,2,  Private industries,187566.8,190124,194880.2,195047.7,199745.7,200253.4,203871.6,204979,208769.4,214252.4,218135.4,224373.1,221834.2,226973.1,226806,219993.8,217364.8,212965.1,215017,217868.3,217689.8,218866.3,222217.1,228235.7,226607.6,229398.9,231081.1,233443.5,236017.9,238188.4,238683.1,242602.2,248521.5,249817,254563.6,257970.4,261265,266135.6,270966,275374,274787.6,278192.2,279793.2,281346.6,278526,283631,289839.4,295305.4,298303.5,301443.2,307421.9,313856.5,320983.6,326065.4,328769.3,333307,337403,343022.6,349073.2,352648.6,351447.6,317643.3,346494.3
Colorado,83,  Government and government enterprises,28393.2,28618,28085.5,28514.3,28848.3,28682.1,29378.4,29266.8,29200.2,29579.6,29835.6,30458.5,31212.2,31606.3,32466.9,32428.2,32618.1,32715.8,33124,33003,33967.3,33939.1,34016.1,33711.1,34131,34143.5,34059.8,34375.4,34409.1,34675.4,34942.1,34857.3,35164.3,35514.4,35755.5,36227.1,36529.1,36994.8,37449.3,38049.8,38850,39237.6,39832.2,39930.3,40464.4,40666,40879.3,41718,42077.7,42414.8,43284.7,43899.9,44438.8,44988.5,45420.6,45838.3,46623.7,47191.8,47766.4,48214.9,48593.6,47365.4,47777.1
Connecticut,1,All industry total,205563.8,207535.4,208749,212795.6,221184.4,221181.8,222693,226597.9,236117.7,237623.7,238893.1,236955.9,249305.9,244980.8,238499.1,229519,237667.2,235914.5,236131.8,237973,236171.5,238822.2,239321.5,237891,233084.6,237232.8,237603.4,239344.6,242177.1,244030.3,244558.1,245692.1,243486.8,242638.8,244773.1,245611.5,242307.4,246620.2,250914.7,255273.1,260068,262692,262875.5,263855.2,265361.8,266487.8,266548.6,268591,268779.2,272651.9,274028.4,274820.3,277730.1,277938,282218.5,281242.4,285446.1,286646.4,288493.2,290703,288368.1,262708.3,283601.4
Connecticut,2,  Private industries,185630.5,186302.8,187359.8,191561.2,199514.8,199768.5,200956.1,204493.5,213732,214876,215447.3,213461.6,225157.7,220860.7,214242.6,205689.3,213447.3,212018.5,212466.4,213842.6,212913.9,214868.3,214920.3,213337.3,208587.9,213363.7,213077.3,215138,218479.8,219657.4,220356,220972.4,218673.9,217541.9,219709.7,220346.4,216859.9,221042,225206.5,229268.6,233748.2,235822.1,236320.1,236541.8,238964.8,239441.9,239438,241693.4,241269.8,245516,246594.5,247226.6,250048.1,250342.5,253885.8,253499.2,257355.1,258479.7,260131.8,262324.1,259983.8,235517.5,255802
Connecticut,83,  Government and government enterprises,19933.3,21232.6,21389.2,21234.4,21669.5,21413.3,21736.9,22104.5,22385.7,22747.8,23445.9,23494.3,24148.2,24120.1,24256.5,23829.7,24219.8,23896.1,23665.5,24130.3,23257.7,23953.9,24401.2,24553.7,24496.7,23869.1,24526.1,24206.6,23697.3,24372.9,24202,24719.7,24812.9,25096.8,25063.4,25265.1,25447.5,25578.2,25708.2,26004.5,26319.8,26869.9,26555.4,27313.4,26397,27045.9,27110.6,26897.6,27509.3,27135.9,27433.9,27593.7,27682,27595.5,28332.7,27743.2,28091,28166.7,28361.4,28378.9,28384.3,27190.9,27799.4
Delaware,1,All industry total,50938.8,49992.1,50351.7,56830.1,54220.3,55457.2,55287.7,54861.8,55813.1,57460.8,56296.2,55555.3,54969,55034.8,55006.6,54100,56858.3,57578.2,57778.9,56853.9,57969,57243,57930.1,58804.8,59694.6,60474.2,61611.6,61506.7,62820.7,62162.2,61770.8,60713.1,59956.4,59937.4,60587.8,63548.5,64409.4,66988.9,68913.2,69887.5,71409.8,73021.8,71096,70663.8,68717.5,69411.3,69337.8,69670,69724.7,68607.1,70163.9,71102.1,72283.6,73766.7,75363.2,75333.3,76249.9,76924.7,77275.7,77879.4,76283.2,71610.5,76468
Delaware,2,  Private industries,46102.9,44723.5,45111.9,51758.7,49053.9,50468,50014.5,49621.4,50439.1,51957.4,50561.4,49885.3,49142.7,49181.8,49119.8,48235.6,50682.9,51477.8,51667.1,50555.6,52138.2,51184.9,51590.4,52430.9,53553.2,54373.6,55048.5,55053.6,56597.6,55656.3,55590.8,54295.2,53605.8,53488.7,54237.8,57143.4,58087.6,60642,62618,63409.2,64983.2,66385.1,64669.4,63923.1,62299.7,62623.2,62525.5,63029.3,62691.8,61820.4,62969,63956.5,64901.1,66325.9,67662.4,67530,68432.2,69110.5,69300.6,69960.3,68251.1,63887.6,68545.3
Delaware,83,  Government and government enterprises,4836,5268.6,5239.8,5071.4,5166.4,4989.2,5273.2,5240.4,5373.9,5503.4,5734.7,5670,5826.3,5853,5886.8,5864.3,6175.3,6100.3,6111.8,6298.3,5830.8,6058.1,6339.8,6373.9,6141.5,6100.5,6563.2,6453.1,6223.1,6505.9,6180,6417.9,6350.6,6448.7,6350,6405.1,6321.9,6346.9,6295.2,6478.3,6426.6,6636.7,6426.6,6740.7,6417.8,6788.2,6812.3,6640.7,7032.9,6786.7,7194.9,7145.6,7382.5,7440.7,7700.8,7803.3,7817.6,7814.3,7975.1,7919.1,8032.2,7722.9,7922.7
District of Columbia,1,All industry total,84367.6,85216.8,85499.3,86313.2,87757.7,88048.5,89473.5,89042.2,91154.2,92494.7,96332.3,96166,98770.5,98869.4,99876.4,100612.8,100135.1,100814.2,100970.6,101747.9,104243.6,105729,106561.9,107856.7,108559.5,109863.5,110776.4,110795.8,111362.6,112795.8,113208.9,113072.5,113975,113940.2,115310.9,116858.5,117726.9,118706.6,120477.6,121980.1,123155.7,124795.6,125345.2,126118.1,128235.7,129004.6,129439.2,131228.8,130398.6,131675,134664.6,134676.1,136463.6,138232.6,140037.9,140360,141906.1,142608.5,143764.8,145278,145727.8,137972.4,144653.3
District of Columbia,2,  Private industries,54379.3,55075,55439.8,55889.2,56835.5,57602.3,59088.4,58529.8,60630,61177.6,64007.9,64244.9,65763.8,65854.1,66264.6,66461.7,64984.4,65675.3,64850.6,65250.8,66054.5,67392.5,68124.5,69396.9,69328.1,70463.3,71111.5,71719.6,72180.3,73425.2,73820.9,73847.9,74988,74915.8,76017.2,76505.8,77854.7,78396.5,79759.1,80792.6,82570.9,83653.9,83630.4,84097.2,85906,86688.8,86648.8,87800.8,87184.1,88293.1,90512.7,90431.7,91028,92275.8,93777.6,94275.6,95531.9,96314.4,96981.3,98238.3,98349.2,90013.1,95919.7
District of Columbia,83,  Government and government enterprises,29988.3,30141.8,30059.6,30424.1,30922.2,30446.2,30385.1,30512.4,30524.2,31317.1,32324.4,31921.1,33006.7,33015.3,33611.8,34151.1,35150.6,35138.8,36119.9,36497,38189.1,38336.5,38437.3,38459.7,39231.4,39400.2,39664.9,39076.2,39182.3,39370.6,39387.9,39224.6,38987,39024.4,39293.7,40352.6,39872.2,40310.2,40718.4,41187.5,40584.8,41141.6,41714.9,42020.9,42329.7,42315.8,42790.4,43428,43214.5,43381.9,44151.9,44244.5,45435.6,45956.8,46260.3,46084.3,46374.1,46294,46783.5,47039.7,47378.6,47959.3,48733.6
Florida,1,All industry total,679535.2,688958.5,708198.9,712347.7,732154.4,739589.5,746518.2,760380.4,760675,765956.6,774925.8,772715.1,759911.5,756619.7,750883.9,736476.2,730023.6,722476.5,720097.3,730035,726283.6,735796,743402.8,747487,738283.9,748069.4,746894.6,752893.3,761133.8,764141,773793.9,775822.9,789615.3,793146.5,804453.2,816328.8,817573.9,833227.4,848163.1,862581.4,876348.1,892828.1,905127.1,916715.5,919763.4,935485,950093.7,960902.7,973463.4,981990.2,993284.5,1011648.1,1031705,1042872.5,1058373.3,1068242.7,1087640.8,1098679.2,1113170,1126510.3,1121367,1026676.3,1111613.8
Florida,2,  Private industries,601901.3,610626.2,629420.4,634281.3,652851.9,660737.3,662949.3,673871.5,670065.4,675262.6,680287.1,677023.1,663911.7,661138.8,655119.3,641518,632866.1,625054.9,622350.9,630069.9,628370.1,635171.9,641862.2,647187.5,640483.9,646961.8,649924.9,653812.1,662314.9,664109.7,673615.8,675363.1,688628.3,692131.6,703192,713922.7,715028.4,730254.1,745463.3,758606.7,772661.3,787557.8,800785.9,810247.5,815386.5,827142.6,841310.5,853439.6,864997.8,873376.2,881317,898918.4,917773.9,928691.8,942156.4,951699.1,969695.9,980138.7,993227.4,1005653,1000337.6,908466.4,991513
Florida,83,  Government and government enterprises,77633.9,78332.4,78778.6,78066.4,79302.5,78852.1,83568.9,86508.9,90609.5,90694,94638.7,95692,95999.9,95480.9,95764.6,94958.3,97157.5,97421.7,97746.4,99965.1,97913.5,100624.1,101540.6,100299.5,97800,101107.6,96969.7,99081.1,98819,100031.4,100178.1,100459.8,100987,101014.9,101261.2,102406.1,102545.5,102973.3,102699.8,103974.7,103686.9,105270.3,104341.2,106468,104376.9,108342.4,108783.2,107463,108465.6,108614,111967.5,112729.7,113931.1,114180.6,116216.8,116543.6,117944.9,118540.5,119942.6,120857.3,121029.4,118209.8,120100.8
Georgia,1,All industry total,381468.3,384212.1,387649,394670.2,396250.1,399879.9,404251,409623.3,407153.2,412678.8,418103.2,421183.2,411808.2,413918.9,414779,406900.5,405323.9,405480.2,405528.3,407932.9,408664.9,411623.9,416220.1,422147.1,422850.3,425029,429775,433653.1,438103.7,442679.2,446081.5,447399.9,455088.6,455886.4,460015.7,467324.2,472618.1,482312,490432.1,495767.9,505393.2,514250.3,519703.4,523665.2,533374,538190.6,542986.7,550617.4,559569.3,562017.4,569747.3,582261.6,589467,598940.6,607510.7,612177.4,616436.6,622814.4,629465.7,634137.5,631345.6,580731.7,627666.8
Georgia,2,  Private industries,333355.3,335794.1,339289.6,345070.6,346325.6,349555.4,353277,357987.8,354910.5,359517.9,364512.4,367639.8,357811,359988,360516.8,351986.2,349217.6,348835,348414.2,351242,350131.9,353231.2,357445.9,363947.1,363651.4,365976.9,370649.2,373976.7,378853.9,382756.2,386621,387788.8,395655.8,396183.3,400504,407477.5,412408.7,421770.7,429293.6,433505.3,442014.6,450505.9,455594.4,460137.3,469609,474930.8,479851.9,486076.9,494304.1,496017,502812.7,514708.8,521675.5,530436.6,538508.1,543115.6,546153.1,552221.1,557892.5,561895.3,558690,509895.8,555171.4
Georgia,83,  Government and government enterprises,48113,48418,48359.4,49599.6,49924.5,50324.5,50974.1,51635.6,52242.8,53160.9,53590.8,53543.4,53997.1,53930.9,54262.3,54914.4,56106.2,56645.2,57114.1,56690.9,58532.9,58392.7,58774.2,58200,59198.9,59052.1,59125.9,59676.4,59249.8,59923,59460.5,59611.1,59432.8,59703.1,59511.7,59846.7,60209.3,60541.3,61138.5,62262.6,63378.6,63744.3,64109,63527.8,63765.1,63259.7,63134.9,64540.5,65265.2,66000.3,66934.6,67552.8,67791.6,68503.9,69002.5,69061.8,70283.5,70593.4,71573.2,72242.2,72655.6,70835.9,72495.4
Hawaii,1,All industry total,57270.6,58098.5,59007.2,60258.5,61015.5,61951.8,62930.5,63501.9,63857.1,64457.6,65915.8,66664.6,66780.2,67309.3,66902.7,66438.8,66010.8,65653.8,65299.7,65880.8,66825.6,67600.5,68941.6,69673,69791.5,70123.4,70605.7,71999.9,72625,73701.8,74222.8,74157.2,75490.3,75208.2,75885.9,76646.8,76216.2,77273.8,78504.1,79283.2,81378.8,82229.9,83050.4,83916.9,84712.1,85507.7,86120.9,87258.7,88647.3,89190,89941.5,90695.6,91895.3,93265.4,93158,94083.2,94840.1,95110.9,96025.2,97001.1,95364.3,83429,89865.6
Hawaii,2,  Private industries,45330,46140.6,47128,47973.7,48559.3,49262.2,50049,50478.5,50802.6,51236.4,52410.5,52992,52828.8,53201.7,52643.4,52105.9,51383.7,50974.3,50742.2,51365.9,51748.3,52605,53742.8,54453.9,54031.2,54389.8,54958.9,56002.7,56771.2,57553.9,58005.4,57949.2,59504.6,59139.5,59679.5,60173.6,59483.9,60512.1,61568.4,62299.5,64189.8,64956.9,65636,66665.2,67004.4,67918.6,68609.9,69411.4,70927.3,71404.4,72128,72777.5,73826.9,74910.3,74616.6,75352.4,75823.6,76064,76882.1,77688.4,76053.3,64715.1,70349.2
Hawaii,83,  Government and government enterprises,11940.6,11957.9,11879.2,12284.8,12456.2,12689.6,12881.5,13023.3,13054.4,13221.2,13505.3,13672.6,13951.3,14107.6,14259.4,14332.8,14627.1,14679.5,14557.4,14514.9,15077.3,14995.5,15198.9,15219.1,15760.3,15733.6,15646.8,15997.3,15853.8,16147.9,16217.4,16208.1,15985.6,16068.7,16206.4,16473.2,16732.3,16761.7,16935.7,16983.7,17189.1,17273.1,17414.4,17251.7,17707.7,17589.1,17511.1,17847.3,17720,17785.6,17813.5,17918.2,18068.4,18355.1,18541.4,18730.8,19016.5,19046.9,19143,19312.7,19311,18714,19516.4
Idaho,1,All industry total,46811,47564.3,48645.2,48811.9,50303.5,51086,50744.3,51808.1,52809.1,53373.1,54079.6,55197.9,55019.4,56048.3,56205.8,55064,54294.8,53191.9,53653.1,53915.8,54717.6,54744.8,55405,55993.8,55807.6,56344.9,56689.1,57224,57091.7,57620.8,58245.6,58162.3,59939.9,60841.9,61516.4,62322.5,62319.4,63415,64263.1,65200.2,65882.9,65837,66389.1,66218.8,67596.2,68770.5,69785.9,70149.4,71287.7,72906.4,73814.5,75137.4,77623.3,78811.1,79215.2,80713.5,81657.1,82880.3,84333.4,85791.1,85835.1,77384.1,85551.6
Idaho,2,  Private industries,40085.2,40794.5,41663.3,41604.3,43151.3,43676.6,43540.4,44387.5,45398.6,45794,46462.6,47558.1,47244,48217.7,48346.3,47058.2,46340.6,45165.4,45666.4,45894.9,46704.1,46739.6,47441.1,48025.6,47991.9,48306.1,48625,49281.9,49037.7,49566.6,49997.8,49754.2,51564,52456.1,53098.4,53969.6,53963.4,54945.1,55634.1,56590.9,56995.5,56969.7,57301.1,57095,58561.5,59731.1,60393.6,60633.5,61915.9,63156,64163.6,65179.6,67634.7,68596.9,68919.6,70310.2,71093,72209.4,73621.7,74933.7,74833.6,66727.1,74515.2
Idaho,83,  Government and government enterprises,6725.9,6769.9,6981.9,7207.6,7152.1,7409.4,7203.9,7420.6,7410.5,7579.1,7617,7639.8,7775.4,7830.6,7859.4,8005.8,7954.3,8026.4,7986.7,8020.9,8013.5,8005.2,7963.8,7968.2,7815.7,8038.8,8064,7942.1,8054,8054.2,8247.8,8408.1,8375.9,8385.8,8418.1,8352.9,8356,8469.9,8629,8609.3,8887.4,8867.3,9088,9123.8,9034.7,9039.4,9392.2,9515.9,9371.8,9750.3,9650.9,9957.8,9988.6,10214.2,10295.6,10403.3,10564.1,10670.9,10711.8,10857.3,11001.4,10657,11036.4
Illinois,1,All industry total,581768.5,584744.9,592992.9,597091.2,614640.8,620935.8,624946.6,633361.5,640067.7,645996.4,650221.3,656688.8,646466.4,650762,653913,643786.8,640937.6,641593.6,644485.6,653570,648232.1,658151.4,667939.5,672536.4,675827.4,685162.5,690440.7,700373.3,715925.7,722356.8,723445.2,721798.1,731542.4,728904.9,733605.9,745180.8,745509,762549.4,775046.6,781378.2,785673.4,793300.4,802008.7,800322,797723.3,802317.7,801982.3,813751.4,812937.2,818245.6,828030.4,835891.7,852114.6,860142,867094.9,872806.4,878173.3,880445.3,890357.8,893355.5,884447,807383.5,875671.3
